Scenario_ID,Onset_of_Release_hr,GE_Declaration_hr,Depart_Delay_hr,Plume_Offset_hr,Plume_Offset_min
62,17.252571953847138,0.3217458674421385,0.5,16.430826086405,985.8495651842999
63,18.106202679777184,17.426289567430302,0.5,0.17991311234688112,10.794786740812867
64,16.679153010403066,1.2976294035833262,0.5,14.88152360681974,892.8914164091844
65,39.24499147148709,28.41453618371859,0.5,10.330455287768501,619.8273172661101
66,22.126289935133,12.687176313573001,0.5,8.939113621559997,536.3468172935998
67,25.445278644227386,12.617983671482243,0.5,12.327294972745143,739.6376983647086
68,24.603633493923716,22.286066466670533,0.5,1.8175670272531832,109.05402163519099
69,19.745958512101577,12.743160537344483,0.5,6.502797974757094,390.1678784854256
70,27.681861643591475,25.83541144070719,0.5,1.3464502028842844,80.78701217305706
71,28.98377945027169,20.22348576419703,0.5,8.260293686074661,495.61762116447966
72,31.59863208662496,25.977528585453108,0.5,5.121103501171852,307.2662100703111
73,35.555679506301686,30.068872865910524,0.5,4.986806640391162,299.2083984234697
74,23.90851358625453,19.379557421637003,0.5,4.028956164617526,241.73736987705155
75,42.36038419611089,39.61647201985032,0.5,2.2439121762605723,134.63473057563434
76,18.259354217621638,8.950181634153077,0.5,8.80917258346856,528.5503550081137
77,26.575635191676067,15.966555201847846,0.5,10.10907998982822,606.5447993896933
78,48.90239393592695,45.46242433819003,0.5,2.939969597736919,176.39817586421515
79,13.448034458807168,2.7498440884873876,0.5,10.19819037031978,611.8914222191868
80,32.82284764529055,25.18984131568291,0.5,7.1330063296076425,427.98037977645856
81,27.776966137809655,17.16576929937846,0.5,10.111196838431194,606.6718103058716
82,16.67566102090283,5.907716702850726,0.5,10.267944318052104,616.0766590831262
83,6.039959212095822,2.9675173737899234,0.5,2.572441838305899,154.34651029835393
84,7.127803354688055,2.3671038041956427,0.5,4.260699550492412,255.64197302954474
85,38.36160156671167,38.02909256525945,0.5,-0.16749099854777683,-10.04945991286661
86,26.697368152668517,12.292039987840496,0.5,13.90532816482802,834.3196898896813
87,3.6256083735680735,3.4638157593359553,0.5,-0.3382073857678818,-20.292443146072905
88,33.753245698705584,30.86344244189957,0.5,2.3898032568060152,143.3881954083609
89,13.764865522907767,2.8375769695049993,0.5,10.427288553402768,625.637313204166
90,29.97403012573036,13.343127117403712,0.5,16.130903008326648,967.8541804995989
91,5.40887368283849,1.584979789738123,0.5,3.3238938931003665,199.43363358602198
92,3.974434476763353,0.8784501919970622,0.5,2.5959842847662906,155.75905708597745
93,37.91374718600609,34.662713691856396,0.5,2.751033494149695,165.0620096489817
94,26.213176820241543,12.665679133640346,0.5,13.047497686601197,782.8498611960719
95,25.12565939317582,13.611786984511047,0.5,11.013872408664772,660.8323445198863
96,47.08773947726332,43.079973911158866,0.5,3.507765566104453,210.4659339662672
97,15.056288579955698,14.24076402690649,0.5,0.3155245530492081,18.931473182952487
98,35.482658730690915,18.482290616548557,0.5,16.500368114142358,990.0220868485414
99,57.76565501097186,55.527905315026956,0.5,1.7377496959449061,104.26498175669437
100,15.083228556002194,6.48501843000029,0.5,8.098210126001904,485.89260756011424
101,3.4517042589039484,0.9753125942445444,0.5,1.976391664659404,118.58349987956424
102,46.77677008490044,41.55745393952572,0.5,4.719316145374719,283.15896872248317
103,10.520983874374375,10.048850474144487,0.5,-0.027866599770112188,-1.6719959862067313
104,13.366123456809431,0.24576544689508495,0.5,12.620358009914346,757.2214805948607
105,16.297639768150834,0.4401241576423498,0.5,15.357515610508484,921.4509366305091
106,14.789689707791661,3.5659304688486975,0.5,10.723759238942964,643.4255543365779
107,24.991620942323678,18.459696193423277,0.5,6.031924748900401,361.9154849340241
108,20.89514315802943,17.356462466297565,0.5,3.038680691731866,182.32084150391194
109,35.71796268217899,33.39433727069944,0.5,1.8236254114795543,109.41752468877326
110,24.563986064778415,12.667305173292748,0.5,11.396680891485667,683.8008534891401
111,25.552290950380772,14.989188481318736,0.5,10.063102469062036,603.7861481437221
112,35.68680993281319,21.706345026221463,0.5,13.480464906591727,808.8278943955037
113,48.85167187208084,47.01707242810971,0.5,1.3345994439711362,80.07596663826817
114,20.08625351408375,9.663333183258848,0.5,9.922920330824903,595.3752198494942
115,15.401296220131432,14.227852412264527,0.5,0.6734438078669047,40.40662847201428
116,13.643338005708033,2.407977320933721,0.5,10.735360684774312,644.1216410864587
117,20.270855751296285,12.348269623447285,0.5,7.422586127849,445.35516767094
118,35.94615124572262,24.005762147935855,0.5,11.440389097786763,686.4233458672059
119,34.24948975701434,33.45737909493745,0.5,0.29211066207688674,17.526639724613204
120,29.95240486264808,20.33007928514715,0.5,9.12232557750093,547.3395346500558
121,11.553093610520746,7.516614528822805,0.5,3.536479081697941,212.18874490187645
122,10.34943484714585,6.4347458624680955,0.5,3.4146889846777553,204.88133908066533
123,19.169268979061936,2.5182808147868894,0.5,16.15098816427505,969.0592898565029
124,11.374026476442342,6.017339038307786,0.5,4.856687438134556,291.40124628807337
125,26.047090031599005,22.721112786570576,0.5,2.8259772450284295,169.55863470170578
126,23.75386182035489,12.042356598401325,0.5,11.211505221953564,672.6903133172138
127,17.718871413864893,4.005756208041389,0.5,13.213115205823502,792.7869123494102
128,9.949199564611645,6.816773128848248,0.5,2.6324264357633966,157.9455861458038
129,56.47881203289708,46.38803952364301,0.5,9.590772509254073,575.4463505552444
130,41.70559337481521,40.40067747507376,0.5,0.8049158997414452,48.29495398448671
131,5.96458091391584,1.1662188078212088,0.5,4.298362106094631,257.90172636567786
132,34.33593929067577,23.25711915927823,0.5,10.578820131397539,634.7292078838523
133,27.45199862744687,9.886759627132939,0.5,17.06523900031393,1023.9143400188358
134,25.540483851415566,9.121674442526487,0.5,15.918809408889079,955.1285645333447
135,27.708980831789166,27.637922964481298,0.5,-0.4289421326921321,-25.736527961527926
136,4.298135094826891,0.5375715106683243,0.5,3.2605635841585663,195.63381504951397
137,61.43652162365835,59.51780948342379,0.5,1.418712140234561,85.12272841407366
138,25.76810023213154,16.433226036373178,0.5,8.834874195758363,530.0924517455018
139,31.246718652680507,21.309515385764236,0.5,9.43720326691627,566.2321960149762
140,11.18404452895895,8.460044772938248,0.5,2.223999756020701,133.43998536124207
141,12.105338102298017,8.830353498750005,0.5,2.7749846035480115,166.49907621288068
142,10.977844440622487,5.947913349848441,0.5,4.529931090774046,271.7958654464428
143,45.942693923385946,43.56165818556623,0.5,1.8810357378197153,112.86214426918292
144,53.468900745990965,48.375520639941236,0.5,4.593380106049729,275.60280636298376
145,18.31614184054567,16.46449593993436,0.5,1.3516459006113095,81.09875403667857
146,13.447528484111263,3.0814341155176814,0.5,9.866094368593583,591.9656621156149
147,25.243020044652067,14.30421889643469,0.5,10.438801148217376,626.3280688930425
148,28.870231168064834,28.247158645711355,0.5,0.12307252235347832,7.384351341208699
149,19.018642322721792,1.7040272285891354,0.5,16.814615094132655,1008.8769056479593
150,59.737228015599726,56.98794247385538,0.5,2.2492855417443494,134.95713250466096
151,46.27245842496659,32.22905337334884,0.5,13.543405051617746,812.6043030970648
152,6.654643270401806,0.4962572036694066,0.5,5.658386066732399,339.50316400394394
153,2.8803944167203595,1.6554258348997346,0.5,0.7249685818206248,43.49811490923749
154,34.9238417389744,32.97691268894005,0.5,1.4469290500343561,86.81574300206137
155,9.832066771891487,3.09832977804665,0.5,6.233736993844837,374.0242196306902
156,10.083474009989951,8.285512993874212,0.5,1.2979610161157389,77.87766096694433
157,39.45754504519826,35.63857870545432,0.5,3.3189663397439375,199.13798038463625
158,35.76464920333452,31.405915263295228,0.5,3.8587339400392935,231.5240364023576
159,74.61449241113728,70.489516969746,0.5,3.624975441391271,217.49852648347627
160,38.44594439955665,25.562953006191417,0.5,12.382991393365234,742.979483601914
161,46.420460609816836,45.18033761932579,0.5,0.7401229904910451,44.40737942946271
162,10.529343244250674,7.206944119558435,0.5,2.8223991246922386,169.34394748153431
163,40.91702830350682,35.218335803659386,0.5,5.198692499847432,311.92154999084596
164,20.961392552552105,4.634339627640911,0.5,15.827052924911193,949.6231754946716
165,53.4749993863166,53.16305620114446,0.5,-0.18805681482785985,-11.283408889671591
166,60.325339368955426,54.41291485205468,0.5,5.412424516900742,324.74547101404454
167,60.76166626975945,59.04031069346622,0.5,1.2213555762932344,73.28133457759407
168,32.87542746563918,26.638325895188206,0.5,5.737101570450971,344.22609422705824
169,18.63338325683469,4.212119170350142,0.5,13.921264086484548,835.2758451890729
170,30.8632628577113,12.649063995797365,0.5,17.714198861913935,1062.8519317148362
171,39.274590421226655,36.92998051689384,0.5,1.8446099043328132,110.6765942599688
172,20.131951326495443,14.969582165295408,0.5,4.662369161200035,279.7421496720021
173,8.515373933962753,1.8412933091393549,0.5,6.174080624823398,370.4448374894039
174,13.369153709313998,10.568229434341657,0.5,2.300924274972342,138.0554564983405
175,54.18715907967546,48.39902912911987,0.5,5.288129950555593,317.28779703333555
176,48.88253574162987,46.78530760532532,0.5,1.597228136304551,95.83368817827306
177,13.960554618365837,0.2939048373055422,0.5,13.166649781060295,789.9989868636177
178,20.698210269416748,14.152048988345406,0.5,6.046161281071342,362.76967686428054
179,11.390692906796628,7.456869552467724,0.5,3.4338233543289043,206.02940125973424
180,57.10642284864254,56.01710216618409,0.5,0.5893206824584496,35.359240947506976
181,38.33443962094202,27.942124508845705,0.5,9.892315112096316,593.5389067257789
182,7.381796270473894,4.846874333145996,0.5,2.0349219373278986,122.09531623967392
183,33.84076098115555,19.07910610930097,0.5,14.261654871854578,855.6992923112747
184,21.20145526962821,10.352665798171195,0.5,10.348789471457014,620.9273682874208
185,19.495637802235997,5.3228341300591655,0.5,13.672803672176832,820.3682203306099
186,15.05207256474172,14.496280573874234,0.5,0.055791990867486874,3.3475194520492124
187,59.820546761983934,53.26654155570234,0.5,6.0540052062815946,363.24031237689564
188,37.102424564560295,31.754745841186157,0.5,4.847678723374138,290.86072340244823
189,10.721417832891447,5.216884354616139,0.5,5.004533478275308,300.27200869651847
190,11.39023059485922,6.8473133936919055,0.5,4.042917201167315,242.5750320700389
191,7.041530488879912,5.655260327320018,0.5,0.886270161559894,53.17620969359364
192,48.590160634483006,40.20051140569451,0.5,7.8896492287884925,473.3789537273095
193,14.351217351385625,0.5619302263863077,0.5,13.289287124999317,797.3572274999591
194,12.139797761224887,8.378557243314953,0.5,3.2612405179099344,195.67443107459607
195,20.73307292494098,13.32790253241192,0.5,6.90517039252906,414.3102235517436
196,72.82084969265186,67.57177098128821,0.5,4.7490787113636515,284.9447226818191
197,23.230169133068575,10.786271892565912,0.5,11.943897240502663,716.6338344301598
198,25.73585884543025,8.119689480088548,0.5,17.116169365341705,1026.9701619205023
199,62.26499452645981,56.077447382479555,0.5,5.687547143980254,341.25282863881523
200,42.91001162279606,41.211166238625694,0.5,1.1988453841703688,71.93072305022213
201,55.479132043833296,54.344473217615814,0.5,0.6346588262174819,38.079529573048916
202,13.119195387665865,6.525549764126241,0.5,6.093645623539624,365.6187374123774
203,24.930191784024373,11.576106062153993,0.5,12.85408572187038,771.2451433122228
204,10.409675764593931,3.466795217137573,0.5,6.442880547456358,386.5728328473815
205,4.471884705296992,2.9521105433676365,0.5,1.0197741619293552,61.18644971576131
206,52.90179097688577,44.96897476025109,0.5,7.432816216634677,445.96897299808063
207,15.195232365659521,4.680042002983813,0.5,10.015190362675709,600.9114217605426
208,2.3148569038258806,0.9511298229996281,0.5,0.8637270808262525,51.82362484957515
209,48.738721416856784,45.00198219846343,0.5,3.236739218393353,194.2043531036012
210,8.33565745298598,6.092998006970179,0.5,1.7426594460158018,104.55956676094812
211,15.993484592227013,9.547266490800986,0.5,5.946218101426027,356.7730860855616
212,31.778898746050352,29.41698617032153,0.5,1.861912575728823,111.71475454372938
213,54.41810579547757,51.71354524283479,0.5,2.204560552642782,132.27363315856692
214,66.36768252640486,62.05193796851373,0.5,3.8157445578911364,228.94467347346819
215,29.1232171943255,14.099344723141193,0.5,14.523872471184305,871.4323482710583
216,37.930836025590665,34.43183180757895,0.5,2.999004218011713,179.94025308070277
217,28.36864626042867,17.576853154227663,0.5,10.291793106201006,617.5075863720604
218,46.14648310924857,45.79776200601694,0.5,-0.1512788967683676,-9.076733806102055
219,57.41520994637624,53.97359162460908,0.5,2.9416183217671588,176.49709930602953
220,24.290598189617043,9.749976702364782,0.5,14.040621487252261,842.4372892351357
221,21.82083239509403,19.13499727160202,0.5,2.1858351234920086,131.1501074095205
222,21.257582726007648,10.946540975079149,0.5,9.8110417509285,588.66250505571
223,10.558447229244962,8.16469211056382,0.5,1.8937551186811419,113.62530712086851
224,12.048815212093206,0.04250118587395102,0.5,11.506314026219256,690.3788415731553
225,19.543733749139566,3.798204543993309,0.5,15.245529205146257,914.7317523087754
226,33.425273128515464,18.81170825720241,0.5,14.113564871313052,846.8138922787831
227,8.31416806836504,8.053317907848703,0.5,-0.23914983948366242,-14.348990369019745
228,20.54915183538437,14.76752163045304,0.5,5.281630204931332,316.89781229587993
229,3.864927296121542,0.13848885226535756,0.5,3.2264384438561846,193.5863066313711
230,50.67433907729622,49.32656628066632,0.5,0.8477727966298971,50.86636779779383
231,6.435693888899646,2.74577413897567,0.5,3.189919749923976,191.39518499543857
232,13.291050720264074,4.876258860277891,0.5,7.914791859986185,474.8875115991711
233,13.68762061478107,0.7136091851926567,0.5,12.474011429588412,748.4406857753047
234,19.178398266227727,7.195653291889828,0.5,11.4827449743379,688.964698460274
235,10.165542064516373,2.6649239037143,0.5,7.000618160802073,420.0370896481244
236,16.591968940301037,4.667805192032454,0.5,11.424163748268583,685.4498248961149
237,53.840156183695306,52.86965916110485,0.5,0.47049702259045745,28.229821355427447
238,12.751143332570702,5.130156533641598,0.5,7.1209867989291045,427.25920793574625
239,54.81049232699894,54.58300486708853,0.5,-0.27251254008959336,-16.3507524053756
240,23.651367219579114,15.349614434318626,0.5,7.801752785260488,468.1051671156293
241,11.207421772239396,3.9946502377641906,0.5,6.7127715344752055,402.7662920685123
242,29.294328346538578,20.384797186482906,0.5,8.409531160055671,504.57186960334025
243,21.75598749553222,18.94115349491351,0.5,2.31483400061871,138.8900400371226
244,49.07915604569432,47.98966075831424,0.5,0.5894952873800818,35.36971724280491
245,4.856431028501271,4.85335218150664,0.5,-0.49692115300536877,-29.815269180322126
246,27.898317746381323,21.026024663749094,0.5,6.372293082632229,382.33758495793376
247,9.394064743179879,6.803379061078872,0.5,2.0906856821010065,125.44114092606038
248,14.371036984264435,6.626375046880247,0.5,7.244661937384189,434.6797162430513
249,13.124768325460437,5.999155890530693,0.5,6.625612434929744,397.5367460957846
250,15.772407999420452,0.22372859215026208,0.5,15.048679407270189,902.9207644362114
251,24.70656150706001,5.228224374988697,0.5,18.97833713207131,1138.7002279242786
252,13.370159326468725,4.3710429454725075,0.5,8.499116380996217,509.946982859773
253,33.03906345479733,23.950354686773004,0.5,8.588708768024325,515.3225260814595
254,39.05599883372274,38.00784203931877,0.5,0.5481567944039725,32.88940766423835
255,27.353073891712135,14.896301746092531,0.5,11.956772145619604,717.4063287371763
256,15.193059548180852,6.021950423895291,0.5,8.671109124285561,520.2665474571337
257,6.124122916322399,5.784413764600493,0.5,-0.1602908482780938,-9.617450896685629
258,50.36403115197957,40.85322138505351,0.5,9.010809766926059,540.6485860155635
259,14.145862846491553,9.87136759410613,0.5,3.7744952523854227,226.46971514312537
260,14.890051542297105,13.167963004737256,0.5,1.2220885375598485,73.32531225359091
261,21.590472503324264,11.076002623107923,0.5,10.01446988021634,600.8681928129804
262,13.506722457342976,6.131605274771079,0.5,6.875117182571897,412.5070309543138
263,37.76751390234543,33.062765680963125,0.5,4.204748221382303,252.28489328293819
264,28.40993333075131,25.839183452256897,0.5,2.0707498784944143,124.24499270966486
265,24.48706182943399,10.225308172112191,0.5,13.7617536573218,825.7052194393079
266,7.974764059906315,0.5209614600638366,0.5,6.953802599842478,417.2281559905487
267,2.934391683599091,2.7387778148489574,0.5,-0.3043861312498666,-18.263167874991993
268,43.75235665486165,37.61333627236888,0.5,5.639020382492767,338.34122294956603
269,22.09679872941652,3.274969265751806,0.5,18.321829463664713,1099.3097678198828
270,18.705816632492372,11.734489629520183,0.5,6.471327002972188,388.2796201783313
271,65.99851412595456,59.6286675789483,0.5,5.869846547006254,352.19079282037524
272,11.44085134446541,2.047717969886426,0.5,8.893133374578984,533.588002474739
273,36.505769655418234,33.56926534067516,0.5,2.4365043147430754,146.19025888458452
274,16.370001567322234,6.681638510878198,0.5,9.188363056444036,551.3017833866421
275,22.55227837889313,11.441064732197262,0.5,10.61121364669587,636.6728188017522
276,11.257810807264745,8.644829464351062,0.5,2.112981342913683,126.77888057482096
277,7.3557410468323665,0.6183318631033519,0.5,6.237409183729015,374.2445510237409
278,9.001374035213892,3.7850719565222257,0.5,4.716302078691667,282.9781247215
279,20.80487213607738,9.399275470591789,0.5,10.90559666548559,654.3357999291354
280,9.660717178180656,9.414272363368596,0.5,-0.25355518518794007,-15.213311111276404
281,38.31122442300251,33.79533860264611,0.5,4.015885820356395,240.9531492213837
282,34.92790708161152,21.536529562848994,0.5,12.891377518762528,773.4826511257517
283,53.7100839222718,50.709502619647566,0.5,2.5005813026242336,150.03487815745402
284,15.89024430581241,10.61096906950318,0.5,4.779275236309228,286.7565141785537
285,43.752176452223836,43.01922013328036,0.5,0.23295631894347224,13.977379136608334
286,19.382250388849023,5.866348361857495,0.5,13.015902026991528,780.9541216194916
287,3.6032175466131866,2.0720534915874285,0.5,1.0311640550257581,61.86984330154549
288,42.752376941189034,29.578614052664808,0.5,12.673762888524227,760.4257733114536
289,38.02169939111629,31.45518114697058,0.5,6.066518244145712,363.9910946487427
290,13.570008334047781,1.7737770407187463,0.5,11.296231293329035,677.773877599742
291,11.706288155627181,2.3432387944037796,0.5,8.863049361223402,531.7829616734041
292,43.68189010930049,37.09107935306872,0.5,6.090810756231768,365.44864537390606
293,32.10064460524842,24.762153554546714,0.5,6.838491050701705,410.3094630421023
294,10.136644216796062,9.368662145800094,0.5,0.26798207099596816,16.07892425975809
295,44.47294344933108,43.755527658646514,0.5,0.2174157906845693,13.044947441074157
296,17.053905210476355,7.7082347729062946,0.5,8.84567043757006,530.7402262542037
297,50.514827140249736,49.07827472522643,0.5,0.9365524150233071,56.193144901398426
298,4.687213401849547,3.421344674042022,0.5,0.7658687278075251,45.952123668451506
299,64.44488598478355,58.066916292412685,0.5,5.877969692370868,352.6781815422521
300,64.54776564428674,55.52195313501459,0.5,8.52581250927215,511.54875055632897
301,12.600365525552927,6.855613464628696,0.5,5.244752060924231,314.6851236554539
302,21.942890950899386,15.591931836075839,0.5,5.850959114823548,351.05754688941283
303,14.90237915551128,1.5997828424724023,0.5,12.802596313038878,768.1557787823326
304,58.30428078050424,55.850567646899165,0.5,1.9537131336050777,117.22278801630466
305,68.90416629147083,67.80188062280496,0.5,0.6022856686658713,36.13714011995228
306,29.5656446013624,13.320360738888976,0.5,15.745283862473425,944.7170317484055
307,41.218802712008355,32.88088487263376,0.5,7.837917839374597,470.27507036247584
308,22.781330533732966,21.902971819378983,0.5,0.3783587143539826,22.701522861238956
309,21.862312404229336,19.779534252974603,0.5,1.5827781512547325,94.96668907528395
310,14.249758908705688,4.365119678477273,0.5,9.384639230228416,563.078353813705
311,16.41159868697558,16.008573284416038,0.5,-0.09697459744045744,-5.818475846427447
312,33.739096160588645,23.504315943549997,0.5,9.734780217038647,584.0868130223189
313,15.20278566086973,4.208018803627572,0.5,10.494766857242158,629.6860114345295
314,10.858365035294614,2.6079828550584496,0.5,7.750382180236166,465.02293081416997
315,15.355441420134916,2.4655646955858357,0.5,12.38987672454908,743.3926034729448
316,22.408635996106597,15.5392647444272,0.5,6.3693712516793966,382.1622751007638
317,19.376710228190593,17.19997674816438,0.5,1.6767334800262113,100.60400880157268
318,14.118852678270368,13.832800915167986,0.5,-0.21394823689761822,-12.836894213857093
319,17.327515080126172,16.830864272938257,0.5,-0.003349192812084567,-0.20095156872507403
320,26.25920116218804,23.25383830316214,0.5,2.505362859025901,150.32177154155406
321,40.848594338811154,39.87086098007425,0.5,0.4777333587369057,28.664001524214342
322,12.399526336797484,10.06879341698697,0.5,1.8307329198105133,109.8439751886308
323,2.462616482469235,0.4505434042671813,0.5,1.5120730782020537,90.72438469212322
324,25.038054519682913,7.514735222849746,0.5,17.023319296833165,1021.3991578099899
325,12.237871081039337,8.59826694489142,0.5,3.1396041361479163,188.37624816887498
326,20.794575521068353,7.341431634990329,0.5,12.953143886078024,777.1886331646815
327,18.660514033668115,13.43437259209031,0.5,4.726141441577804,283.5684864946682
328,58.836414543292264,52.90654327977988,0.5,5.429871263512382,325.7922758107429
329,4.632802489895079,1.233258804055273,0.5,2.899543685839806,173.97262115038836
330,13.165898460684131,2.3868580050326056,0.5,10.279040455651526,616.7424273390916
331,10.597648275286474,0.3562798855247187,0.5,9.741368389761755,584.4821033857053
332,38.53074754881018,28.35302581589897,0.5,9.677721732911213,580.6633039746728
333,57.31636953996091,55.63682511210065,0.5,1.1795444278602574,70.77266567161544
334,3.3548099065963344,1.2157517287059374,0.5,1.639058177890397,98.34349067342382
335,44.43363619631092,38.71785799316801,0.5,5.215778203142911,312.9466921885746
336,18.974255831320594,2.7995905333898423,0.5,15.674665297930751,940.4799178758451
337,26.312114781383563,20.979878282691757,0.5,4.832236498691806,289.9341899215084
338,34.605244118478566,32.21871100926465,0.5,1.8865331092139144,113.19198655283486
339,21.25133171987199,18.953229195742157,0.5,1.7981025241298347,107.88615144779008
340,14.727496507150615,1.079361401323343,0.5,13.148135105827272,788.8881063496364
341,14.32823887572254,8.662881920654701,0.5,5.165356955067839,309.92141730407036
342,65.85124564857311,56.910044978337595,0.5,8.441200670235517,506.472040214131
343,6.843859147296092,2.539157284016043,0.5,3.804701863280049,228.28211179680292
344,14.513636705389553,4.53934302693368,0.5,9.474293678455872,568.4576207073524
345,1.9303944659470933,0.06356127019426916,0.5,1.3668331957528241,82.00999174516944
346,38.832560243203,35.10693988187515,0.5,3.2256203613278487,193.53722167967092
347,7.041561776852955,3.847884687346899,0.5,2.693677089506056,161.62062537036337
348,48.688646842927724,46.63494790460912,0.5,1.553698938318604,93.22193629911624
349,35.468694830626106,34.376020681177216,0.5,0.5926741494488894,35.560448966933365
350,51.31549141407026,44.581079033849726,0.5,6.234412380220533,374.064742813232
351,15.674499400895254,13.912444285538513,0.5,1.2620551153567412,75.72330692140447
352,23.447521075445696,10.224606040595043,0.5,12.722915034850653,763.3749020910392
353,11.356431271223043,8.223102895628859,0.5,2.633328375594184,157.99970253565104
354,9.917814911109211,9.722896490362169,0.5,-0.305081579252958,-18.30489475517748
355,27.210053399900517,14.385580309671692,0.5,12.324473090228825,739.4683854137295
356,28.977872060831654,19.034156460363707,0.5,9.443715600467947,566.6229360280768
357,15.71814223875534,8.247321563963853,0.5,6.9708206747914865,418.2492404874892
358,47.894118374078545,44.56959474368807,0.5,2.8245236303904733,169.4714178234284
359,20.707323204491136,15.071126242944619,0.5,5.136196961546517,308.171817692791
